title,content,tokens,url
Is there a way to change my base currency?,"Unfortunately, there is no way to change your base currency, as it is linked to the country of registration of your company. However, you can change your default billing account here.",100,https://help.revolut.com/business/help/managing-my-business/profile-and-settings/is-there-a-way-to-change-my-base-currency
I’ve received an email saying my personal information was updated – what should I do?,"Why did I receive this?You received this email because your personal information has been updated, which could cause a security issue if you didn't initiate this update.What should I do next?If you were the one who updated your personal information, you don't need to do anything.Otherwise, you should update your password and passcode, and let us know about it via chat as soon as possible.",100,https://help.revolut.com/business/help/managing-my-business/profile-and-settings/ive-received-an-email-saying-my-personal-information-was-updated-what-should-i-do
Who can apply for a Merchant Account?,"Merchant Accounts enable Revolut Business users to accept debit and credit card payments online. Any Revolut Business customer registered in an eligible country can apply for a Merchant Account. Every application is treated individually and once you have applied for a Merchant account, it will take some time before you receive an outcome from us.Countries eligible for Merchant Account: Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, United Kingdom.We are working on expanding our services further and more countries should have Merchant feature available soon.",100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/who-can-apply-for-a-merchant-account
Prohibited and restricted industries/business models for a Merchant account,"In addition to the rules about which industries are NOT supported for Revolut Business accounts (see here), there are further restrictions for which industries are NOT supported for Merchant accounts. There’s also a ‘restricted’ section, for business models that may be eligible at Revolut Business’s discretion. If Revolut Business determines that the business is suitable for a Merchant account, further information will be requested prior to activation.Please see the list below to find out which industries and/or business models are currently not supported for Merchant accounts. This list is constantly changing based on Revolut Business’s product offerings and partner agreements, so check again in the future if your business is not currently eligible.Prohibited industries and modelsAlternative medicines (e.g. homoeopathy)Concierge services (ad-Hoc services without a set business model, e.g. fulfilling custom client requests)Cryptocurrency (exchanges; FX signals providers; cryptocurrency mining services, crypto mining products (e.g. mining rigs))Dating services (dating apps, matchmaking sites; coaching/advice providers to increase dating success)Companies who use drop-shipping to distribute products (business models in which the seller accepts and processes customer orders, but does not hold the stock themselves)File-sharing services whereby the Merchant offers monetary reward correlated to the number of views/shares/downloadsFortune-tellersHolding companies (a company that owns other companies and oversees their operations but exists solely to operate those subsidiaries)Medical devices (including needles)Medical services (including needling services e.g. botox, acupuncture, tattoos) (dentists and psychotherapists are permitted but may be subject to further questions (see restricted section))Nicotine/tobacco products (e.g. cigarettes, cigars, e-cigarettes, vapes, liquid for vapes/e-cigarettes) (vape hardware not included)Non-licensed resellers of after market goods (e.g. non-OEM car parts and installers of such) (merchants must be insured for third party liability and be able to provide proof of qualification for services provided (e.g. as a mechanic); merchants selling tyres/car batteries do not need to have a licence)Non-licensed sellers of Apple products (merchants must be listed on the “Authorised Apple Reseller” website)Non-licensed sellers of certain branded merchandise (examples being Marvel, DC, Disney products etc.)Products not sold to the customer by the manufacturer, but frequently sold to consumer via social media channels (Multi-Level Marketing)Real estateRefurbished/second-hand electronicsRemote software services/remote desktop access servicesResellers of high value products, where value cannot be derived from a registered quality inspection or certificate (e.g. Rolex watches, Pokémon cards, limited edition shoes/sneakers/trainers)Sexual services (anything which implies sex as a service) (sex products (sex toys, dolls, costumes etc) are permitted, as long as there is nothing linking the Merchant to sex as a service in addition to these products)Supplements (fertility boosters, testosterone boosters, diet supplements etc) making unsubstantiated claims, or claims that are impossible to verify (vitamins, food & other supplements are permitted, so long as they abide by the rule above)Vehicle tuning/modifications, not made by qualified personnelWeapons, such as knives and guns (kitchen knives not included)RestrictedRestricted businesses are required to provide additional documentation, which differs based on the industry. In many cases this will include, but is not limited to, previous financial processing history. There is no guarantee that businesses will be accepted, even if they provide all the requested documentation.Airlines, air carriers, & airportsAlcohol salesCar (and other vehicle) rental agenciesConstruction materials & construction/installation contractorsDigital goods & applicationsDirect marketingFinancial & insurance servicesFurniture sellersHigh value goods, e.g. jewellery, precious metals & stonesLodging – hotels, motels, & resortsMarketplacesMedical services (where not prohibited)Merchants importing & reselling products where licensing requirements may vary across the EU (e.g. hoverboards, scooters, toy guns) (merchants must be able to provide proof of 3rd party liability insurance for said products)Transportation & freight servicesTravel providers, agencies, & tour operatorsIf you already have a Revolut Business account and have a question about our Merchant account services, please take a look at our Help page for more information.If you don’t have an account, you can email acquiring.onboarding@revolut.com and we’ll get back to you as soon as possible.",100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/prohibited-and-restricted-industries-business-models-for-a-merchant-account
How do I apply for a Merchant Account?,"If you are from eligible country for a Merchant account, you can apply by:Logging in to your Revolut Business accountNavigating to the Merchant tab in the 'Home' menu. From here, you can begin your Merchant Account application.Once your application is submitted, the Revolut Business team will review it and inform you of the outcome. The Merchant Onboarding team will ensure you have a response to your application within 2 working days.",100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/how-do-i-apply-for-a-merchant-account
How many merchant accounts do I need?,"You can only have one merchant account per business account.If you have multiple businesses activities, you need to open a new business account and merchant account for each business activity.",100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/how-many-merchant-accounts-do-i-need
Where can I find the T&Cs for my Merchant Account?,You can access terms and conditions for your Merchant Account here.,100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/where-can-i-find-the-tcs-for-my-merchant-account
How can I allow my team member to access the Merchant tab in Revolut Business?,"Follow these steps to give your team members access to the Merchant tab:Go to the Team tab inside the Home menu Select the team member you want, or invite a new one Click on the Role for the selected profile Click View next to the role assigned to this team memberSelect Merchant > enable View Merchant App > adjust other permissionsClose merchant permissions and click the update button at the bottom of the screenAll team members assigned to this particular role will now be able to view the Merchant tab. If you'd like to manage access differently, create a new role.Note: you can't invite team members using an email address that's already registered with another Revolut Business account.",100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/how-can-i-allow-my-team-member-to-access-the-merchant-tab-in-revolut-business
Can I close my Merchant Account?,"Yes, you can stop using Merchant Accounts at any time. Simply withdraw the available funds to one of your Revolut Business accounts and, if you feel inclined, let our Support team know what we should improve to make this product work better for your business.",100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/can-i-close-my-merchant-account
Can I link multiple websites to one merchant account?,"You can only link different websites to a single merchant account if you are selling exactly the same things in them (example - different domains for different countries). Otherwise, you will need to create a new business and merchant account.",100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/can-i-link-multiple-websites-to-one-merchant-account
How can I update my website in merchant account?,"If your website domain changes, you must update it on your Merchant account. To do this, please:Log in to your Revolut Business accountOn the top left corner, click on your account name, then click Merchant ProfileUnder Settings, delete the old “URL” and insert the new oneClick “Save changes”",100,https://help.revolut.com/business/help/merchant-accounts/setting-up-a-merchant-account/how-can-i-update-my-website-in-merchant-account
How much does it cost to accept card payments?,"Opening a Merchant Account is completely free of charge. Once you start receiving card payments, you will be charged a processing fee per transaction that varies based on the country and type of card used by your customer. There are two main types of cards: Consumer cards, issued for personal use, or Commercial cards, issued for a business account.Based on this, we have defined two different fees:UK consumer cards: 1% + £0.20Commercial cards and cards issued outside of the UK: 2.8% + £0.20 per transactionWe also offer custom plans to suit your specific business needs. Contact us.",100,https://help.revolut.com/business/help/merchant-accounts/fees/how-much-does-it-cost-to-accept-card-payments
Will I be charged for foreign currency exchange fees for using a Merchant Account?,"When it comes to foreign exchange (FX) fees, the same free allowances and fees of your Business Accounts apply. For instance, if you’re on our Scale plan and you reach a total of £50k for all FX transactions (including Merchant Account payments), you will then be charged a 0.4% mark-up on FX rates.Businesses on our Enterprise plan can enjoy unlimited FX at the real rates, with no markup.",100,https://help.revolut.com/business/help/merchant-accounts/fees/will-i-be-charged-for-fx-fees-for-using-a-merchant-account
Where can I see the fees for a particular payment?,"In order to see whether you have been charged processing and/or FX fees for a particular payment, click on the specific transaction in the Transaction tab of your Merchant Account. You will see the full details about that transaction, including any applicable fees.",100,https://help.revolut.com/business/help/merchant-accounts/fees/where-can-i-see-the-fees-for-a-particular-payment
Will I be charged for withdrawing funds from a Merchant account?,"No, all withdrawals from Merchant Accounts to your Revolut Business accounts are free of charge.",100,https://help.revolut.com/business/help/merchant-accounts/fees/will-i-be-charged-for-withdrawing-funds-from-a-merchant-account
What kind of cards can I accept payments from on Merchant account?,"You can accept any card payment from Visa or Mastercard, including payments made using a prepaid, debit or credit card.",100,https://help.revolut.com/business/help/merchant-accounts/payments/what-kind-of-card-payments-can-i-accept
Can I accept prepaid debit or gift cards?,"Yes, you can accept any prepaid or gift card that has the Visa or Mastercard logo.",100,https://help.revolut.com/business/help/merchant-accounts/payments/can-i-accept-prepaid-debit-or-gift-cards
Can I accept cards without the Visa or Mastercard logo?,"Unfortunately, we can only accept cards branded or co-branded with the Visa or Mastercard logo.",100,https://help.revolut.com/business/help/merchant-accounts/payments/can-i-accept-cards-without-the-visa-or-mastercard-logo
Can I accept chip and pin cards?,"Yes, chip and pin cards can be used online the same as you might in a customer-facing environment.",100,https://help.revolut.com/business/help/merchant-accounts/payments/can-i-accept-chip-and-pin-cards
What's a minimum or maximum payment amount per transaction to a Merchant account?,"There are no limits on the size of transaction you can receive into your Merchant account. However if you plan to receive an unusually large transaction, we might need to request some information from you to prove the source of funds. In that case, our team will contact you.",100,https://help.revolut.com/business/help/merchant-accounts/payments/is-there-a-minimum-or-maximum-payment-amount-per-transaction
In which currencies can I accept Merchant payments?,"With a Merchant Account, you can accept payments from your customers in up to 30 currencies, depending on the payment method. A new merchant pocket will be created for each currency you accept payments in, and you won't be charged extra for accepting additional currencies.When you request payment by payment links or invoices, you can get paid in 29 currencies: AED, AUD, BGN, CAD, CHF, CZK, DKK, EUR, GBP, HKD, HUF, ILS, ISK, JPY, MXN, NOK, NZD, PLN, QAR, RON, RSD, SAR, SEK, SGD, THB, TRY, USD and ZAR.When you use our plug-ins or API integration to accept payments, you can take:Debit or credit card, Google Pay or Apple Pay in 18 currencies (AUD, CAD, CHF, CZK, DKK, EUR, GBP, HKD, HUF, JPY, NOK, NZD, PLN, RON, SEK, SGD, USD and ZAR).Revolut Pay in 28 currencies (AED, AUD, BGN, CAD, CHF, CZK, DKK, EUR, GBP, HKD, HUF, ILS, ISK, JPY, MXN, NOK, NZD, PLN, QAR, RON, SAR, SEK, SGD, THB, TRY, USD and ZAR).Check out more info on inbound transfers here.",100,https://help.revolut.com/business/help/merchant-accounts/payments/in-which-currencies-can-i-accept-payments
Are Merchant Accounts PCI-compliant?,"Yes, whether you are using Payment Request, any of our Plug-Ins or our API, you will be utilising a PCI-compliant solution.",100,https://help.revolut.com/business/help/merchant-accounts/payments/are-merchant-accounts-pci-compliant
Why is my Merchant payment declined or failed?,"In the great majority of cases, something has gone wrong on the authentication of your customer card, on the part of your customer's issuing bank. There may be many different reasons for their bank refusing the payment; despite our constant effort to avoid these situations, this is something that Revolut cannot control. Your customer should try the payment again with a different card and/or contact their bank to find out what went wrong.If a payment is failing on your webshop, ensure the integration is set correctly. You should see the HTTP response error and/or failure_reason value. Their descriptions are available in our Merchant documentation.For payments using the Revolut Reader, try troubleshooting steps as described here.",100,https://help.revolut.com/business/help/merchant-accounts/payments/why-is-my-merchant-payment-declined-or-failed
What is Revolut Pay?,"Revolut Pay is a custom payment method available to all Business customers who currently have been approved for a Revolut Merchant account.Revolut Pay allows your customers to pay quickly and directly with their Revolut Personal accounts or by card (if they don't have a Revolut Personal account). All they have to do is click the ""Revolut Pay"" button, add the payment details if requested and confirm the payment.More about Revolut Pay here.",100,https://help.revolut.com/business/help/merchant-accounts/revolut-pay/what-is-revolut-pay
What are the benefits of offering Revolut Pay?,Revolut Pay is a frictionless way for Revolut customers to purchase goods and services from your business. It saves your customers time sharing card numbers or bank account details.,100,https://help.revolut.com/business/help/merchant-accounts/revolut-pay/what-are-the-benefits-of-offering-pay-with-revolut
Can I offer Revolut Pay?,Any Revolut Business user which has been approved for a Revolut Merchant Account can utilise the Revolut Pay payment option.,100,https://help.revolut.com/business/help/merchant-accounts/revolut-pay/can-i-offer-revolut-pay
How do I use Revolut Pay?,"Revolut Pay will automatically appear as a new payment method on your hosted payment pages when the steps highlighted in the guide below are completed. This means every time you create a payment request and share it with your customers, they will be able to use the Revolut Pay method.If you would like to offer Revolut Pay on your website, follow this guide to find the details of the integration process.",100,https://help.revolut.com/business/help/merchant-accounts/revolut-pay/how-do-i-use-revolut-pay
What is a payment request link?,"A payment request link is an easy way to accept card payments from your customers. By sharing a simple link you can receive card payments from anyone, anywhere.On 'Home' screen, click 'Request'Select 'Payment link'You can create the request by adding a description and filling the amount, and a link will be generated that you can share with your customers by email, SMS or any other way. Click here to create a payment link.Please also note that you need a merchant account to use this feature. If you don't have one, you can follow this link to create your merchant account.",100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/what-is-a-payment-request-link
How can I create a payment request link?,"Simply follow these steps:Go to 'Payments' then open the Requests tabClick 'Request' and choose 'Payment link'Fill in the amount, currency and description of your choiceClick the 'Create' button -- now you can share with your customer!Please also note that you need a merchant account to use this feature. If you don't have one, you can follow this link to create your merchant account.Click here to create a payment link.",100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/how-can-i-create-a-payment-request-link
Can I send my payment request via email or other apps?,"Yes, you can share the link through email, text message, or your preferred messaging service.If you create the request in the Revolut Business portal, you can either copy the link to share wherever you want or generate an email in your default email client.If you create the request in our mobile app, you can share it via any app you have installed.",100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/can-i-send-my-payment-request-via-email-or-other-apps
How can I check the status of my payment request?,"Simply follow these steps:Go to the Payments sectionClick the Requests tabClick on the relevant payment requestYou will see the status (paid, pending or expired), and details of any attempts that have been made to pay it.",100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/how-can-i-check-the-status-of-my-payment-request
What does it mean if a payment request is “paid”?,This means that a payment request has been paid by your customer. You will receive the funds of this transaction within 24 hours. Paid funds will appear in your Merchant Account.,100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/what-does-it-mean-if-a-payment-request-is-paid
What does it mean if a payment request is “pending”?,A “pending” payment request has been created by you but not yet paid by your customer. It is still awaiting payment.,100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/what-does-it-mean-if-a-payment-request-is-pending
What does it mean if a payment request is “expired”?,"When you create a payment request, your customer will have a month to pay it. If not paid during this time period, the payment request will move to “expired” state. In other words, an “expired” payment request means that the request hasn’t been paid in the 30 days after its creation.",100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/what-does-it-mean-if-a-payment-request-is-expired
Can I check who paid a payment request?,"You can find this information as follows:Go to Payments and click Requests tabClick the transaction you are interested in, then you can see your payee information under the Customer section.",100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/can-i-check-who-paid-a-payment-request
What is the difference between payment request link and invoice?,"Both payment links and invoices allow you to accept card payments from your customers. The main difference is the format in which your customer receives them.The payment link is a simple URL that you can share with your customers and only contains info on the amount and description.An invoice is potentially much more comprehensive and can contain information about payment items and tax, while also containing a payment link.",100,https://help.revolut.com/business/help/merchant-accounts/issuing-refunds/what-is-the-difference-between-payment-request-link-and-invoice
How do I access my product catalogue?,"You can access your catalogue in the Merchant tab by clicking the '...' button. In the pop-up selection, select 'Catalogue'.",100,https://help.revolut.com/business/help/merchant-accounts/product-catalogue/how-do-i-access-my-product-catalogue
How can I add an item to product catalogue?,To add an item to your catalogue:Go to Merchant tabClick the three dots button '...'Select 'Catalogue'Click '+ New item' button at the top right,100,https://help.revolut.com/business/help/merchant-accounts/product-catalogue/how-can-i-add-an-item-to-product-catalogue
How can I edit or delete an item in my product catalogue?,To edit or delete the item in your catalogue:Go to Merchant tabClick the three dots button '...'Select 'Catalogue'Select an item you want to edit or deleteDeleting items from the 'All items' section will also remove them from their categories.,100,https://help.revolut.com/business/help/merchant-accounts/product-catalogue/how-can-i-edit-or-delete-an-item-in-my-product-catalogue
How can I add a category to my product catalogue?,To add a category to your product catalogue:Go to Merchant tabClick the three dots button '...'Select 'Catalogue'Click on 'Create new' to the right of the 'Categories' section,100,https://help.revolut.com/business/help/merchant-accounts/product-catalogue/how-can-i-add-a-category-to-my-product-catalogue
How can I edit or delete a category in my product catalogue?,To edit or delete a category in your catalogue:Go to Merchant tabClick the three dots button '...'Select 'Catalogue'Click the pencil icon next to the category nameFrom here you can edit or delete the category. Deleting a category will not delete the items it contains.,100,https://help.revolut.com/business/help/merchant-accounts/product-catalogue/how-can-i-edit-or-delete-a-category-in-my-product-catalogue
How can I manage tax rates for my catalogue items?,"To manage tax rates in product catalogue:Select an item to edit or add a new itemOn the add/edit item screen, click 'More options'Click the 'Select tax rate' dropdownClick on 'Manage rates'From here you can edit an existing rate, or add a new tax rateTo add a new rate, click on 'add rate'Click 'Add' to finish",100,https://help.revolut.com/business/help/merchant-accounts/product-catalogue/how-can-i-manage-tax-rates-for-my-catalogue-items
How do I charge my customers for items from my catalogue?,"Please note: payments charged for catalogue items must be processed through Revolut Reader.To request a payment for your catalogue items:Go to Merchant tabSelect ‘Request’ and then 'Card reader'You should see two tabs on the payment request screen: 'Amount' for custom amounts, and 'Catalogue' to charge your customers for items from your catalogue.In 'Catalogue' tab, tap on items to add them to your cartIn 'Amount' tab, enter the price for a custom item (and an optional description if you like). Click the ‘+’ icon to add your customised item to your cartThe total number of items will appear on the top right corner of the screen. Click on the cart to view all selected items. You can click on items to add more or remove them from the cartClick the 'Charge' button to charge your customer using your card reader",100,https://help.revolut.com/business/help/merchant-accounts/product-catalogue/how-do-i-charge-my-customers-for-items-from-my-catalogue
How are tax rates calculated for catalogue items?,"When adding a tax rate to an item, the price entered for the item will be inclusive of tax. For example, if you add an item worth £120 and select a tax rate of 20%, the total price of the item will remain unchanged. Here, the calculation will assume £100 as the pre-tax price, and 20% (£20) is assumed to be the tax rate. The price of the item will not increase once a tax rate is added.",100,https://help.revolut.com/business/help/merchant-accounts/product-catalogue/how-are-tax-rates-calculated-for-catalogue-items
How can I integrate Merchant accounts with existing e-commerce platforms?,"If your business is already on one of the supported e-commerce platforms, you can install our plugin.Currently, we support:WooCommerce (Wordpress)Prestashop (both 1.6 and 1.7)Magento 2.BigCommerceOpenCartShopifyTo get started, take a look at our guide in the developer portal.If your website was not built using one of the eCommerce platforms listed above, you can create your own implementation of our payment gateway. For more information, read our guide.We'll be adding more e-commerce plugins soon.",100,https://help.revolut.com/business/help/merchant-accounts/plug-ins-api/can-i-integrate-merchant-accounts-with-existing-e-commerce-platforms
What is an API key and where can I find it?,"An API key is a string of characters that is used to connect your merchant account with your website or plugins. You must have an active Merchant account to use this feature. You do not need an API key if you just want to use payment requests or invoices.To locate your API key:Log in to your Revolut Business portal.In the top left corner, click your account name, then click Merchant API.Under the Production API Key section you will find the API key.Click ""Generate"" button to create your unique API key (only if it is your first time using the API key).You can also use this link to directly open the Merchant API page.For guidance please refer to Merchant API manual.",100,https://help.revolut.com/business/help/merchant-accounts/plug-ins-api/what-is-an-api-key-and-where-can-i-find-it
How can I create my own payment gateway implementation?,"If you want to accept payments on a website that does not have a dedicated plugin available, or you simply want to create a bespoke experience, you can create your own implementation of our payment gateway.To do so, we have in-depth guides explaining how to use the Merchant API and our Revolut Checkout widget to build a custom payment experience for your customers.",100,https://help.revolut.com/business/help/merchant-accounts/plug-ins-api/how-can-i-create-my-own-payment-gateway-implementation
Can I use the same API key for multiple websites?,"You should only use your API key for the website that you provided during your onboarding process – this is monitored for every transaction. Repeated transactions from different websites could lead to the deactivation of your account.If you need to accept payments through more than one website please create a Revolut Business Account for each one.If you need to change the website that is associated with your Merchant Account, reach out to our support agents.",100,https://help.revolut.com/business/help/merchant-accounts/plug-ins-api/can-i-use-the-same-api-key-for-multiple-websites
How can I test payments before going live?,"If you would like to test your Merchant Accounts integration before going into production, head over to the Revolut Business Sandbox environment.You will need to create a new account and get a Sandbox API key (using the same procedure as for getting your production API key).To learn more about testing payments, take a look at our guide.",100,https://help.revolut.com/business/help/merchant-accounts/plug-ins-api/how-can-i-test-payments-before-going-live
What is a webhook?,"A webhook (also called a web callback) allows your system to receive an event from a different app immediately after it happens.For example, you can subscribe to receive a webhook when an order changes from pending to completed. As soon as the payment is cleared and the order is completed, Revolut will send a notification to the URL of your choice. This is a much more efficient way to know when an order is paid.",100,https://help.revolut.com/business/help/merchant-accounts/plug-ins-api/what-is-a-webhook
What does it mean when a payment is “uncaptured” on the Merchant portal?,"Once a payment is authorised, it needs to be captured within 7 days so that money can be moved from the cardholder’s bank account into the merchant’s bank account. In general, you can set up either automatic or manual capturing of customers’ funds in the API configuration.We recommend you choose automatic capture mode, unless you want to capture the funds only when merchandise is about to be shipped or the service is about to be provided. If you choose to capture funds manually, you can click on a particular payment in the transaction list and then you will see an option to either capture it or cancel it. If you do not capture the payment within 7 days from the moment you received it, it will get automatically reverted.",100,https://help.revolut.com/business/help/merchant-accounts/plug-ins-api/what-does-it-mean-when-a-payment-is-uncaptured-on-the-merchant-portal
How can I access funds from my Merchant Account?,"24 hours after your order is paid, your funds will appear in your 'Merchant' section. You can move your funds from your Merchant Account into your Business account at no cost by using the “Withdraw” button.You can also enable “Auto-withdrawals” to automatically receive your funds into one of your business accounts at the end of each day.To enable the “Auto-withdrawals” function:Go to your Merchant accountTap on your Merchant account balance and select the currency account you want to enable ""Auto-withdrawals"" forOpen the Details, then enable the ""Auto-withdrawals"" by switching the toggle on",100,https://help.revolut.com/business/help/merchant-accounts/accessing-funds/how-can-i-access-funds-from-my-merchant-account
How fast can I access my funds once the payment is processed?,The funds will be available in your Merchant Account 24 hours after being paid.You can withdraw the funds into your business account without any fee - click here to find out more.,100,https://help.revolut.com/business/help/merchant-accounts/accessing-funds/how-fast-can-i-access-my-funds-once-the-payment-is-processed
Why can't I withdraw money from my Merchant account?,"This could be for a few reasons - one common reason is that we need more information from you. In this case, you should have received a message from us. Please go to Help page and scroll down to chat requests to find out more information.If you have not received any messages from us after checking your chat requests history, please contact our customer services.",100,https://help.revolut.com/business/help/merchant-accounts/accessing-funds/why-can-t-i-withdraw-money-from-my-merchant-account
What are disputes on my Merchant account? ,"Disputes, also known as chargebacks, happen when one of your customers queries a transaction. For example, a customer could claim there was a difference between the goods or services they paid for and what they received. Or they might want to challenge your decision over a refund.To raise a dispute, customers have to contact their card issuer (like their bank) who then formally raises the dispute with the card network (Visa or Mastercard). The card network brings the dispute to our attention and we then inform the merchant.If a dispute is raised against you, one of our agents will work with you and the card network to resolve the issue. You'll have the opportunity to appeal against your customer's claim.",100,https://help.revolut.com/business/help/merchant-accounts/chargebacks-refunds/what-is-a-chargeback
How long does it take to resolve a dispute on my Merchant account?,"We can't give an exact timeline because it depends on the original payment method, the card network, the nature of the customer's claim and whether or not you challenge the dispute. On average a dispute can last up to one month and in rare cases some disputes can last one year.",100,https://help.revolut.com/business/help/merchant-accounts/chargebacks-refunds/how-long-does-it-take-to-resolve-a-dispute-on-my-merchant-account
How do disputes work on my Merchant account?,"New disputesYour customer raises a dispute. Card networks typically allow customers to initiate a dispute within 120 days of the original payments, but exact timelines may vary depending on the merchant and the purchase. Their card network (Visa or Mastercard) sends the case details to us.We debit the disputed amount plus a fee from your account and hold it until the case is resolvedOne of our dispute agents contacts you via the in-app chat to let you know a dispute has been raised. They support you throughout the caseResponding to a disputeYou usually have 15 days from the day you're notified of a dispute to respond.1. Accepting a disputeIf you accept the dispute, you agree to refund the customer for the disputed payment and pay the fee. In this case, the funds we withheld will be passed on to the customer.2. Challenging a disputeIf you disagree with your customer’s claim, you'll have to build a case and use evidence to support your appeal. The agent assigned to your case will guide you through the process. This is called a representment. The customer’s bank will review the submitted evidence.The card issuer will review your evidence and either accept or reject it. If they accept it, you win the case and we return the withheld funds to your Revolut Business account.If the card issuer rejects your evidence, you may have a final opportunity to appeal. However, this means the case could go to arbitration. The agent assigned to your case will keep you updated and continue to guide you through the process.3. Ignoring a disputeIf you don't respond by the deadline, your customer automatically wins the case and the withheld funds won't be returned to you.What happens if you challenged the disputeYou will only reach this step if you disagree with the customer’s claim and have asked one of our agents to challenge the dispute.The card issuer will review your evidence and either accept or reject it. If they accept it, you win the case and we return the withheld funds to your Revolut Business account.If the card issuer rejects your evidence, you will have another opportunity to appeal. What happens if the card issuer challenges your evidence?*Please note for some disputes this step can be skipped and you may be able to bring the case to arbitration directly.If the card issuer disagrees with your evidence, one of our disputes agents will contact you via the in-app chat.",100,https://help.revolut.com/business/help/merchant-accounts/chargebacks-refunds/how-do-i-know-if-i-received-a-chargeback
How can I reduce the chance of disputes on my Merchant account?,"You can help reduce the chance of disputes by following these guidelines.Give accurate descriptions and set clear expectationsCustomers often raise disputes because there’s a discrepancy between the goods or services they paid for and what they received. To reduce the chance of this happening:Give a detailed description of the products or services you sell and always use accurate imagesBe clear about terms and conditions, your shipping and returns policy, and privacy policyGive your customers regular status updates so they know what’s going on with their orderSave documents and recordsAll paperwork and communications relating to a sale can be used as evidence in a dispute. So make sure you keep everything, including invoices, shipping documents, proof of delivery, and any emails or messages between you and your customers.Make it easy for customers to contact youCustomers are more likely to raise a dispute if they can’t get in touch with your company or if no one replies to them. Being clear about how people can contact you and always responding quickly can help reduce the number of disputes raised against you.Check where transactions come fromPeople can raise disputes with you if their card has been stolen or cloned and subsequently used to buy something from your business. So it’s a good idea to check if the country where the card was issued matches the delivery address. If these countries differ, there’s a higher chance that the customer is using a stolen card. You can also check Google Maps to see if delivery addresses are valid.Watch out for unusual transactionsPay attention to unusual transaction patterns. This could be multiple transactions in a row from the same customer or orders from countries you don’t usually sell to. If you spot anything suspicious, investigate further before fulfilling the order.",100,https://help.revolut.com/business/help/merchant-accounts/chargebacks-refunds/what-can-i-do-to-avoid-chargebacks
What are the fees for a dispute on my Merchant account?,"When a customer raises a dispute, we debit the original transaction amount plus a dispute fee and hold these funds until the case is resolved. The fee is taken from your merchant account as soon as the dispute is created and is returned only if the dispute is won.RevPayCurrently, RevPay account-to-account dispute fees are discounted to zero until further notice. When this promo ends the fee will be reverted back to the following:AED 45CAD 17DKK 87HKD 95AUD 18CHF 12EUR 12BGN 23CZK 285GBP 10HUF 4804ILS 42JPY 1677MXN 235NOK 121NZD 20PLN 55QAR 45RON 58RUB 732SAR 46SEK 127SGD 17THB 434TRY 226USD 13ZQR 207Visa and MastercardFor Visa and Mastercard disputed payments we charge a fee to cover the service charges of using card networks’ chargeback portal. The dispute fee depends on the currency of the transaction in question:AED 70CAD 25DKK 130HKD 150AUD 30CHF 20EUR 15BGN 35CZK 470GBP 15HUF 6000ILS 70JPY 2000MXN 450NOK 200NZD 30PLN 80QAR 70RON 85RUB 1400SAR 70SEK 200SGD 30THB 600TRY 130USD 20ZQR 350",100,https://help.revolut.com/business/help/merchant-accounts/chargebacks-refunds/how-will-i-be-charged-for-a-chargeback
How can I refund transactions on Merchant account?,"You have to refund each transaction one by one.You can do this from either your Revolut Business app (see below) or using the Merchant API using the Refund endpoint.Go to 'Payments' menuOpen 'Requests' tabSelect the payment you want to refund (click 'See all' if you can't see older payments)On the info panel, click 'Refund'Fill in details and continueConfirm to refund the paymentTo partially refund a transaction, select an amount lower than the total value of the original payment.",100,https://help.revolut.com/business/help/merchant-accounts/refunding-payments/can-i-refund-multiple-transactions-at-once
What if I don’t have enough balance in my Merchant account for a refund?,"If there is enough money for you to issue a refund, we will transfer the required amount from that linked account into your Merchant Account to cover the difference in funds that was needed to issue the refund.If there are not enough funds on your linked business account, you will have to either transfer money from other business accounts to the linked account or top it up via a bank transfer. Once you have enough funds on your linked account, you may go back and issue a refund for that transaction.",100,https://help.revolut.com/business/help/merchant-accounts/refunding-payments/i-dont-have-enough-balance-in-my-account-for-a-refund-what-should-i-do
